"FileSize","IsLogFull","LastAccessTime","LastWriteTime","OldestRecordNumber","RecordCount","LogName","LogType","LogIsolation","IsEnabled","IsClassicLog","SecurityDescriptor","LogFilePath","MaximumSizeInBytes","LogMode","OwningProviderName","ProviderNames","ProviderLevel","ProviderKeywords","ProviderBufferSize","ProviderMinimumNumberOfBuffers","ProviderMaximumNumberOfBuffers","ProviderLatency","ProviderControlGuid"
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","1","1","Microsoft-Windows-WinINet-Config/ProxyConfigChanged","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WinINet-Config%4ProxyConfigChanged.evtx","1052672","Circular","Microsoft-Windows-WinINet-Config","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WinINet-Capture/Analytic","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WinINet-Capture%4Analytic.evtx","1052672","Circular","Microsoft-Windows-WinINet-Capture","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-WinHttp/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WinHttp%4Operational.evtx","1052672","Circular","Microsoft-Windows-WinHttp","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WinHTTP-NDF/Diagnostic","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WinHTTP-NDF%4Diagnostic.evtx","1052672","Circular","Microsoft-Windows-WinHttp","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 15:31:10","9/3/2021 15:31:10","31420","2374","Microsoft-Windows-WindowsUpdateClient/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx","1052672","Circular","Microsoft-Windows-WindowsUpdateClient","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-WindowsUIImmersive/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsUIImmersive%4Operational.evtx","1052672","Circular","Microsoft-Windows-WindowsUIImmersive","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 07:37:09","1","152","Microsoft-Windows-WindowsSystemAssessmentTool/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsSystemAssessmentTool%4Operational.evtx","1052672","Circular","Microsoft-Windows-WindowsSystemAssessmentTool","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WindowsColorSystem/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsColorSystem%4Operational.evtx","1052672","Circular","Microsoft-Windows-WindowsColorSystem","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-WindowsBackup/ActionCenter","Administrative","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx","1052672","Circular","Microsoft-Windows-WindowsBackup","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Windows Firewall With Advanced Security/FirewallVerbose","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4FirewallVerbose.evtx","1052672","Circular","Microsoft-Windows-Windows Firewall With Advanced Security","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","8/24/2021 16:22:22","1","3","Microsoft-Windows-Windows Firewall With Advanced Security/FirewallDiagnostics","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4FirewallDiagnostics.evtx","1052672","Circular","Microsoft-Windows-Windows Firewall With Advanced Security","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 13:27:05","4478","1132","Microsoft-Windows-Windows Firewall With Advanced Security/Firewall","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx","1052672","Circular","Microsoft-Windows-Windows Firewall With Advanced Security","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Windows Defender/WHC","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx","1052672","Circular","Microsoft-Windows-Windows Defender","System.String[]",,,"64","0","16","1000",
"1052672","False","9/3/2021 14:10:33","6/30/2021 18:10:31","1","63","Microsoft-Windows-Windows Defender/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx","1052672","Circular","Microsoft-Windows-Windows Defender","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Win32k/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Win32k%4Operational.evtx","1052672","Circular","Microsoft-Windows-Win32k","System.String[]",,,"64","0","16","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 06:35:09","1","513","Microsoft-Windows-WFP/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WFP%4Operational.evtx","1052672","Circular","Microsoft-Windows-WFP","System.String[]",,,"64","0","16","1000",
"1052672","False","9/3/2021 14:10:33","9/2/2021 22:46:33","11324","2321","Microsoft-Windows-WerKernel/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WerKernel%4Operational.evtx","1052672","Circular","Microsoft-Windows-WerKernel","System.String[]",,,"64","0","16","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 13:37:05","1","411","Microsoft-Windows-WER-PayloadHealth/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WER-PayloadHealth%4Operational.evtx","1052672","Circular","Microsoft-Windows-WER-PayloadHealth","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","9/3/2021 06:24:43","1","38","Microsoft-Windows-WER-Diag/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WER-Diag%4Operational.evtx","1052672","Circular","Microsoft-Windows-WER-Diag","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WEPHOSTSVC/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WEPHOSTSVC%4Operational.evtx","1052672","Circular","Microsoft-Windows-WEPHOSTSVC","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WebIO-NDF/Diagnostic","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WebIO-NDF%4Diagnostic.evtx","1052672","Circular","Microsoft-Windows-WebIO","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","9/3/2021 06:11:04","1","75","Microsoft-Windows-WebAuthN/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WebAuthN%4Operational.evtx","5242880","Circular","Microsoft-Windows-WebAuthN","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WebAuth/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WebAuth%4Operational.evtx","1052672","Circular","Microsoft-Windows-WebAuth","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-WDAG-PolicyEvaluator-GP/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WDAG-PolicyEvaluator-GP%4Operational.evtx","1052672","Circular","Microsoft-Windows-WDAG-PolicyEvaluator-GP","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-WDAG-PolicyEvaluator-CSP/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WDAG-PolicyEvaluator-CSP%4Operational.evtx","1052672","Circular","Microsoft-Windows-WDAG-PolicyEvaluator-CSP","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 13:27:05","1","882","Microsoft-Windows-Wcmsvc/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Wcmsvc%4Operational.evtx","1052672","Circular","Microsoft-Windows-Wcmsvc","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-VPN/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VPN%4Operational.evtx","1052672","Circular","Microsoft-Windows-WFP","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-VPN-Client/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VPN-Client%4Operational.evtx","1052672","Circular","Microsoft-Windows-VPN-Client","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 07:04:51","1","1550","Microsoft-Windows-VolumeSnapshot-Driver/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VolumeSnapshot-Driver%4Operational.evtx","1052672","Circular","Microsoft-Windows-VolumeSnapshot-Driver","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Volume/Diagnostic","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Volume%4Diagnostic.evtx","1052672","Circular","Microsoft-Windows-Volume","System.String[]",,,"64","0","16","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 06:16:05","4895","1717","Microsoft-Windows-VHDMP-Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VHDMP-Operational.evtx","1052672","Circular","Microsoft-Windows-VHDMP","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-VerifyHardwareSecurity/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VerifyHardwareSecurity%4Operational.evtx","1052672","Circular","Microsoft-Windows-VerifyHardwareSecurity","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-VerifyHardwareSecurity/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VerifyHardwareSecurity%4Admin.evtx","1052672","Circular","Microsoft-Windows-VerifyHardwareSecurity","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-VDRVROOT/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VDRVROOT%4Operational.evtx","1052672","Circular","Microsoft-Windows-VDRVROOT","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:41","9/3/2021 07:42:21","1","87","Microsoft-Windows-UserPnp/DeviceInstall","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-UserPnp%4DeviceInstall.evtx","1052672","Circular","Microsoft-Windows-UserPnp","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/29/2021 07:18:00","0","0","Microsoft-Windows-UserPnp/ActionCenter","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-UserPnp%4ActionCenter.evtx","1052672","Circular","Microsoft-Windows-UserPnp","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-User-Loader/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-User-Loader%4Operational.evtx","1052672","Circular","Microsoft-Windows-User-Loader","System.String[]",,,"64","0","64","1000",
"1118208","False","9/3/2021 14:10:33","9/3/2021 06:24:43","1","313","Microsoft-Windows-User Profile Service/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-User Profile Service%4Operational.evtx","4194304","Circular","Microsoft-Windows-User Profiles Service","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 06:24:43","1","97","Microsoft-Windows-User Device Registration/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-User Device Registration%4Admin.evtx","1052672","Circular","Microsoft-Windows-User Device Registration","System.String[]",,,"64","0","64","1000",
